ID,RA_DMS,DEC_DMS,SEMI_MAJ_PC,SEMI_MIN_PC,AVG_RAD_PC,PA_DEG,ARM,DIST_ARM_PC,GAL_RAD_KPC,RA_DEG,DEC_DEG,SEMI_MAJ_ARCSEC,SEMI_MIN_ARCSEC
1463,24d11m7.1s,15d47m11.7s,19,19,19,0,2,109,3.61,24.185305555555555,15.786583333333333,0.3982755405177673,0.3982755405177673
1464,24d11m7.3s,15d48m5.5s,37,37,37,0,4,28,2.31,24.18536111111111,15.801527777777778,0.7755892104819679,0.7755892104819679
1465,24d11m7.3s,15d46m33.7s,16,16,16,0,4,15,2.14,24.18536111111111,15.776027777777779,0.3353899288570672,0.3353899288570672
1466,24d11m7.4s,15d46m40.6s,31,29,31,0,4,65,1.96,24.185388888888887,15.777944444444445,0.6498179871605677,0.6078942460534343
1467,24d11m7.4s,15d47m10.8s,42,23,36,90,4,36,1.91,24.185388888888887,15.786333333333333,0.8803985632498015,0.4821230227320341
1468,24d11m7.4s,15d47m2.7s,16,16,16,0,4,16,2.0,24.185388888888887,15.784083333333333,0.3353899288570672,0.3353899288570672
1469,24d11m7.4s,15d46m48.7s,54,54,54,0,4,30,1.91,24.185388888888887,15.780194444444446,1.131941009892602,1.131941009892602
1470,24d11m7.4s,15d46m59.6s,55,52,54,90,4,96,2.06,24.185388888888887,15.783222222222223,1.1529028804461687,1.0900172687854683
1471,24d11m7.6s,15d47m17.3s,18,17,18,90,4,33,2.36,24.185444444444446,15.78813888888889,0.3773136699642006,0.35635179941063394
1472,24d11m7.6s,15d46m32.3s,19,19,19,0,4,37,1.92,24.185444444444446,15.77563888888889,0.3982755405177673,0.3982755405177673
1473,24d11m7.8s,15d47m1.1s,27,27,27,0,4,19,2.03,24.1855,15.78363888888889,0.565970504946301,0.565970504946301
1474,24d11m7.8s,15d46m47.8s,21,21,21,0,4,89,2.04,24.1855,15.779944444444446,0.44019928162490074,0.44019928162490074
1475,24d11m7.8s,15d47m15.5s,23,23,23,0,4,73,1.99,24.1855,15.787638888888889,0.4821230227320341,0.4821230227320341
1476,24d11m7.8s,15d47m12.0s,26,20,24,0,4,32,1.95,24.1855,15.786666666666667,0.5450086343927342,0.41923741107133405
1477,24d11m7.9s,15d46m55.6s,23,23,23,0,4,22,2.19,24.18552777777778,15.782111111111112,0.4821230227320341,0.4821230227320341
1478,24d11m8.0s,15d46m39.6s,19,19,19,0,4,42,1.94,24.185555555555556,15.777666666666667,0.3982755405177673,0.3982755405177673
1479,24d11m8.1s,15d47m1.8s,22,22,22,0,4,23,2.18,24.185583333333334,15.783833333333334,0.4611611521784674,0.4611611521784674
1480,24d11m8.2s,15d46m40.5s,25,25,25,0,4,26,2.21,24.18561111111111,15.777916666666668,0.5240467638391675,0.5240467638391675
1481,24d11m8.3s,15d46m38.9s,20,19,20,90,4,40,2.4,24.18563888888889,15.777472222222222,0.41923741107133405,0.3982755405177673
1482,24d11m8.3s,15d46m31.6s,34,34,34,0,4,46,1.95,24.18563888888889,15.775444444444446,0.7127035988212679,0.7127035988212679
1483,24d11m8.3s,15d47m3.8s,25,25,25,90,4,100,2.09,24.18563888888889,15.78438888888889,0.5240467638391675,0.5240467638391675
1484,24d11m8.3s,15d47m17.0s,18,13,16,30,4,56,1.96,24.18563888888889,15.788055555555555,0.3773136699642006,0.2725043171963671
1485,24d11m8.4s,15d47m6.1s,12,12,12,90,4,44,1.95,24.185666666666666,15.785027777777778,0.2515424466428004,0.2515424466428004
1486,24d11m8.4s,15d47m2.3s,17,17,17,0,4,39,2.37,24.185666666666666,15.783972222222221,0.35635179941063394,0.35635179941063394
1487,24d11m8.4s,15d46m32.8s,24,24,24,0,4,46,2.45,24.185666666666666,15.775777777777778,0.5030848932856008,0.5030848932856008
1488,24d11m8.5s,15d46m30.3s,18,17,18,0,4,38,1.99,24.185694444444444,15.775083333333335,0.3773136699642006,0.35635179941063394
1489,24d11m8.9s,15d46m55.3s,25,25,25,0,4,109,2.13,24.185805555555557,15.78202777777778,0.5240467638391675,0.5240467638391675
1490,24d11m8.9s,15d47m17.9s,20,20,20,0,4,44,2.41,24.185805555555557,15.788305555555555,0.41923741107133405,0.41923741107133405
1491,24d11m9.0s,15d46m32.3s,44,37,41,90,4,51,1.98,24.185833333333335,15.77563888888889,0.9223223043569349,0.7755892104819679
1492,24d11m9.0s,15d47m3.3s,43,35,40,-20,4,81,2.04,24.185833333333335,15.78425,0.9013604338033682,0.7336654693748346
1493,24d11m9.0s,15d47m11.4s,21,21,21,0,4,44,2.4,24.185833333333335,15.7865,0.44019928162490074,0.44019928162490074
1494,24d11m9.1s,15d46m32.9s,55,43,51,0,4,44,1.99,24.185861111111112,15.775805555555557,1.1529028804461687,0.9013604338033682
1495,24d11m9.1s,15d46m58.0s,33,33,33,0,2,96,3.56,24.185861111111112,15.78277777777778,0.6917417282677011,0.6917417282677011
1496,24d11m9.2s,15d48m2.9s,18,18,18,0,4,33,2.25,24.18588888888889,15.800805555555556,0.3773136699642006,0.3773136699642006
1497,24d11m9.3s,15d46m39.3s,16,16,16,0,4,110,2.14,24.185916666666667,15.777583333333334,0.3353899288570672,0.3353899288570672
1498,24d11m9.4s,15d47m17.4s,37,37,37,0,4,51,2.46,24.185944444444445,15.788166666666667,0.7755892104819679,0.7755892104819679
1499,24d11m9.4s,15d46m31.0s,15,14,15,0,4,64,2.01,24.185944444444445,15.775277777777779,0.3144280583035005,0.2934661877499338
1500,24d11m9.4s,15d47m6.1s,24,24,24,0,4,40,2.3,24.185944444444445,15.785027777777778,0.5030848932856008,0.5030848932856008
1501,24d11m9.4s,15d46m37.3s,29,29,29,0,4,46,2.01,24.185944444444445,15.777027777777779,0.6078942460534343,0.6078942460534343
1502,24d11m9.4s,15d46m56.4s,53,53,53,0,4,103,2.12,24.185944444444445,15.782333333333334,1.1109791393390354,1.1109791393390354
1503,24d11m9.5s,15d47m15.9s,12,10,11,0,4,117,2.18,24.185972222222222,15.787749999999999,0.2515424466428004,0.20961870553566703
1504,24d11m9.5s,15d47m19.1s,42,42,42,0,4,43,2.37,24.185972222222222,15.788638888888888,0.8803985632498015,0.8803985632498015
1505,24d11m9.6s,15d46m34.5s,69,56,64,50,4,51,2.01,24.186,15.776250000000001,1.4463690681961026,1.1738647509997353
1506,24d11m9.6s,15d47m1.0s,582,493,552,70,4,89,2.78,24.186,15.78361111111111,12.19980866217582,10.334202182908383
1507,24d11m9.6s,15d46m20.7s,153,97,134,-10,4,75,2.04,24.186,15.772416666666668,3.2071661946957053,2.03330144369597
1508,24d11m9.7s,15d47m8.2s,23,23,23,0,4,52,2.44,24.186027777777777,15.78561111111111,0.4821230227320341,0.4821230227320341
1509,24d11m9.8s,15d46m32.2s,12,12,12,90,4,69,2.04,24.186055555555555,15.775611111111113,0.2515424466428004,0.2515424466428004
1510,24d11m10.1s,15d47m6.1s,51,51,51,0,4,42,2.3,24.186138888888888,15.785027777777778,1.0690553982319018,1.0690553982319018
1511,24d11m10.1s,15d46m38.5s,20,20,20,0,4,64,2.04,24.186138888888888,15.777361111111112,0.41923741107133405,0.41923741107133405
1512,24d11m10.1s,15d47m4.8s,11,8,10,90,4,72,2.06,24.186138888888888,15.784666666666666,0.2305805760892337,0.1676949644285336
1513,24d11m10.4s,15d47m6.1s,33,33,33,0,4,55,2.05,24.186222222222224,15.785027777777778,0.6917417282677011,0.6917417282677011
1514,24d11m10.5s,15d46m59.2s,29,29,29,0,4,96,2.12,24.18625,15.783111111111111,0.6078942460534343,0.6078942460534343
1515,24d11m10.5s,15d47m12.5s,28,27,28,0,4,63,2.05,24.18625,15.786805555555555,0.5869323754998677,0.565970504946301
1516,24d11m10.5s,15d47m2.7s,49,32,43,50,4,116,2.18,24.18625,15.784083333333333,1.0271316571247684,0.6707798577141344
1517,24d11m10.6s,15d47m16.8s,17,16,16,90,4,62,2.05,24.18627777777778,15.788,0.35635179941063394,0.3353899288570672
1518,24d11m10.6s,15d47m1.6s,111,65,96,40,4,44,2.12,24.18627777777778,15.783777777777777,2.326767631445904,1.3625215859818356
1519,24d11m10.7s,15d46m49.8s,53,53,53,0,4,51,2.35,24.186305555555556,15.7805,1.1109791393390354,1.1109791393390354
1520,24d11m10.8s,15d46m37.2s,131,110,124,-60,4,45,2.25,24.186333333333334,15.777000000000001,2.7460050425172375,2.3058057608923375
1521,24d11m10.8s,15d46m42.3s,34,34,34,0,4,47,2.12,24.186333333333334,15.778416666666667,0.7127035988212679,0.7127035988212679
1522,24d11m10.9s,15d46m50.8s,40,40,40,0,4,59,2.47,24.18636111111111,15.780777777777779,0.8384748221426681,0.8384748221426681
1523,24d11m11.0s,15d46m32.9s,58,58,58,0,4,148,3.16,24.18638888888889,15.775805555555557,1.2157884921068687,1.2157884921068687
1524,24d11m11.0s,15d46m11.2s,22,22,22,0,4,77,2.09,24.18638888888889,15.76977777777778,0.4611611521784674,0.4611611521784674
1525,24d11m11.0s,15d47m6.2s,26,26,26,0,4,112,2.18,24.18638888888889,15.785055555555555,0.5450086343927342,0.5450086343927342
1526,24d11m11.1s,15d47m15.4s,15,15,15,0,4,69,2.08,24.186416666666666,15.787611111111111,0.3144280583035005,0.3144280583035005
1527,24d11m11.2s,15d47m2.9s,27,24,26,90,4,63,2.09,24.186444444444444,15.784138888888888,0.565970504946301,0.5030848932856008
1528,24d11m11.3s,15d46m58.0s,33,33,33,90,4,64,2.09,24.18647222222222,15.78277777777778,0.6917417282677011,0.6917417282677011
1529,24d11m11.3s,15d47m0.4s,20,20,20,0,4,76,2.1,24.18647222222222,15.783444444444445,0.41923741107133405,0.41923741107133405
1530,24d11m11.5s,15d47m5.0s,18,17,18,90,4,69,2.09,24.186527777777776,15.784722222222221,0.3773136699642006,0.35635179941063394
1531,24d11m11.5s,15d47m1.8s,19,18,19,0,4,51,2.16,24.186527777777776,15.783833333333334,0.3982755405177673,0.3773136699642006
1532,24d11m11.5s,15d46m50.1s,50,50,50,0,2,-200,4.61,24.186527777777776,15.780583333333334,1.048093527678335,1.048093527678335
1533,24d11m11.5s,15d45m35.1s,19,19,19,0,4,74,2.11,24.186527777777776,15.75975,0.3982755405177673,0.3982755405177673
1534,24d11m11.7s,15d47m3.6s,30,25,28,0,4,70,2.1,24.186583333333335,15.784333333333333,0.628856116607001,0.5240467638391675
1535,24d11m11.7s,15d47m1.4s,20,20,20,0,4,60,2.39,24.186583333333335,15.783722222222222,0.41923741107133405,0.41923741107133405
1536,24d11m11.7s,15d46m37.2s,39,39,39,0,4,66,2.12,24.186583333333335,15.777000000000001,0.8175129515891013,0.8175129515891013
1537,24d11m11.8s,15d46m56.7s,29,29,29,0,4,141,3.09,24.186611111111112,15.782416666666668,0.6078942460534343,0.6078942460534343
1538,24d11m11.8s,15d46m13.6s,19,19,19,40,4,74,2.11,24.186611111111112,15.770444444444445,0.3982755405177673,0.3982755405177673
1539,24d11m11.8s,15d47m2.5s,16,14,15,90,4,58,2.2,24.186611111111112,15.784027777777778,0.3353899288570672,0.2934661877499338
1540,24d11m12.3s,15d46m49.6s,11,10,11,90,4,85,2.14,24.18675,15.780444444444445,0.2305805760892337,0.20961870553566703
1541,24d11m12.4s,15d47m5.4s,32,30,31,90,4,62,2.19,24.186777777777777,15.784833333333333,0.6707798577141344,0.628856116607001
1542,24d11m12.6s,15d46m51.6s,28,28,28,0,4,60,2.29,24.186833333333333,15.781,0.5869323754998677,0.5869323754998677
1543,24d11m12.6s,15d46m44.3s,29,29,29,0,2,-206,4.51,24.186833333333333,15.778972222222222,0.6078942460534343,0.6078942460534343
1544,24d11m12.7s,15d45m38.0s,30,30,30,0,2,-96,2.67,24.18686111111111,15.760555555555555,0.628856116607001,0.628856116607001
1545,24d11m12.7s,15d47m34.4s,58,48,55,0,4,107,2.19,24.18686111111111,15.79288888888889,1.2157884921068687,1.0061697865712016
1546,24d11m12.7s,15d47m10.3s,22,22,22,0,4,75,2.15,24.18686111111111,15.786194444444444,0.4611611521784674,0.4611611521784674
1547,24d11m12.7s,15d46m59.3s,45,45,45,0,4,84,2.16,24.18686111111111,15.783138888888889,0.9432841749105015,0.9432841749105015
1548,24d11m12.8s,15d47m3.6s,14,14,14,0,4,69,2.22,24.186888888888888,15.784333333333333,0.2934661877499338,0.2934661877499338
1549,24d11m13.3s,15d46m51.9s,19,15,17,-30,4,67,2.3,24.18702777777778,15.781083333333335,0.3982755405177673,0.3144280583035005
1550,24d11m13.3s,15d46m45.8s,81,65,76,60,4,67,2.27,24.18702777777778,15.77938888888889,1.697911514838903,1.3625215859818356
1551,24d11m13.3s,15d46m47.4s,18,18,18,0,4,69,2.36,24.18702777777778,15.779833333333334,0.3773136699642006,0.3773136699642006
1552,24d11m13.5s,15d46m42.7s,14,13,13,90,4,69,2.3,24.187083333333334,15.778527777777779,0.2934661877499338,0.2725043171963671
1553,24d11m13.6s,15d46m46.3s,21,21,21,0,4,123,2.26,24.18711111111111,15.779527777777778,0.44019928162490074,0.44019928162490074
1554,24d11m13.6s,15d47m13.2s,105,105,105,0,4,155,3.16,24.18711111111111,15.786999999999999,2.200996408124504,2.200996408124504
1555,24d11m13.6s,15d46m13.4s,119,76,104,80,4,101,2.21,24.18711111111111,15.77038888888889,2.4944625958744373,1.5931021620710692
1556,24d11m13.7s,15d47m7.1s,23,23,23,0,4,86,2.2,24.18713888888889,15.785305555555555,0.4821230227320341,0.4821230227320341
1557,24d11m13.8s,15d47m0.9s,32,32,32,0,2,-89,2.73,24.187166666666666,15.783583333333333,0.6707798577141344,0.6707798577141344
1558,24d11m14.1s,15d47m34.6s,38,30,35,0,4,75,2.27,24.18725,15.792944444444444,0.7965510810355346,0.628856116607001
1559,24d11m14.2s,15d46m50.9s,25,24,25,0,4,100,2.23,24.187277777777776,15.780805555555556,0.5240467638391675,0.5030848932856008
1560,24d11m14.3s,15d47m5.4s,48,48,48,0,4,100,2.74,24.187305555555557,15.784833333333333,1.0061697865712016,1.0061697865712016
1561,24d11m14.4s,15d46m27.6s,36,36,36,0,4,91,2.63,24.187333333333335,15.774333333333335,0.7546273399284013,0.7546273399284013
1562,24d11m14.4s,15d46m31.7s,79,79,79,0,4,90,2.23,24.187333333333335,15.775472222222223,1.6559877737317696,1.6559877737317696
1563,24d11m14.4s,15d46m58.5s,12,12,12,90,4,81,2.3,24.187333333333335,15.782916666666667,0.2515424466428004,0.2515424466428004
1564,24d11m14.9s,15d46m51.3s,20,20,20,0,4,81,2.33,24.187472222222222,15.780916666666668,0.41923741107133405,0.41923741107133405
1565,24d11m15.0s,15d46m48.4s,19,18,19,90,4,107,2.27,24.1875,15.780111111111111,0.3982755405177673,0.3773136699642006
1566,24d11m15.1s,15d47m5.5s,53,53,53,0,2,14,3.18,24.187527777777778,15.78486111111111,1.1109791393390354,1.1109791393390354
1567,24d11m15.2s,15d47m47.9s,35,24,31,0,4,105,2.73,24.187555555555555,15.79663888888889,0.7336654693748346,0.5030848932856008
1568,24d11m15.2s,15d46m29.0s,19,19,19,0,2,-193,4.5,24.187555555555555,15.774722222222223,0.3982755405177673,0.3982755405177673
1569,24d11m15.4s,15d45m39.6s,22,21,22,90,4,86,2.34,24.18761111111111,15.761,0.4611611521784674,0.44019928162490074
1570,24d11m15.5s,15d46m49.4s,24,24,24,0,4,116,2.84,24.187638888888888,15.78038888888889,0.5030848932856008,0.5030848932856008
1571,24d11m15.9s,15d46m26.2s,32,32,32,0,4,102,2.68,24.18775,15.773944444444446,0.6707798577141344,0.6707798577141344
1572,24d11m15.9s,15d46m32.2s,15,14,15,0,4,92,2.39,24.18775,15.775611111111113,0.3144280583035005,0.2934661877499338
1573,24d11m16.2s,15d46m48.1s,55,55,55,0,2,-159,2.5,24.187833333333334,15.780027777777779,1.1529028804461687,1.1529028804461687
1574,24d11m16.3s,15d47m20.9s,31,22,28,90,4,104,2.33,24.18786111111111,15.789138888888889,0.6498179871605677,0.4611611521784674
1575,24d11m16.4s,15d46m56.7s,21,21,21,0,2,-194,4.46,24.18788888888889,15.782416666666668,0.44019928162490074,0.44019928162490074
1576,24d11m16.4s,15d45m41.2s,18,18,18,0,4,98,2.35,24.18788888888889,15.761444444444445,0.3773136699642006,0.3773136699642006
1577,24d11m16.5s,15d46m52.9s,46,46,46,0,4,184,3.3,24.187916666666666,15.781361111111112,0.9642460454640682,0.9642460454640682
1578,24d11m16.9s,15d46m12.4s,27,26,27,90,4,128,2.9,24.188027777777776,15.770111111111111,0.565970504946301,0.5450086343927342
1579,24d11m17.0s,15d46m25.4s,148,101,132,-30,4,107,2.36,24.188055555555557,15.773722222222222,3.1023568419278718,2.1171489259102367
1580,24d11m17.0s,15d46m55.6s,28,28,28,0,4,121,2.82,24.188055555555557,15.782111111111112,0.5869323754998677,0.5869323754998677
1581,24d11m17.0s,15d46m28.2s,36,36,36,0,4,124,2.86,24.188055555555557,15.774500000000002,0.7546273399284013,0.7546273399284013
1582,24d11m17.0s,15d46m26.9s,24,23,24,0,4,131,2.93,24.188055555555557,15.77413888888889,0.5030848932856008,0.4821230227320341
1583,24d11m17.0s,15d46m24.5s,42,42,42,0,2,-103,5.22,24.188055555555557,15.773472222222223,0.8803985632498015,0.8803985632498015
1584,24d11m17.1s,15d45m23.5s,49,49,49,0,4,121,2.81,24.188083333333335,15.756527777777778,1.0271316571247684,1.0271316571247684
1585,24d11m17.1s,15d46m29.0s,20,20,20,0,4,139,2.97,24.188083333333335,15.774722222222223,0.41923741107133405,0.41923741107133405
1586,24d11m17.7s,15d46m23.8s,21,16,19,0,4,117,2.39,24.18825,15.773277777777778,0.44019928162490074,0.3353899288570672
1587,24d11m17.8s,15d46m57.4s,27,27,27,0,4,174,3.22,24.188277777777778,15.782611111111112,0.565970504946301,0.565970504946301
1588,24d11m17.8s,15d46m15.6s,25,25,25,0,2,-67,2.88,24.188277777777778,15.771,0.5240467638391675,0.5240467638391675
1589,24d11m18.3s,15d47m34.1s,21,21,21,0,4,136,2.91,24.18841666666667,15.792805555555555,0.44019928162490074,0.44019928162490074
1590,24d11m18.6s,15d46m27.2s,87,58,78,30,2,-195,4.35,24.1885,15.774222222222223,1.8236827381603031,1.2157884921068687
1591,24d11m18.6s,15d45m45.4s,33,33,33,0,2,-217,3.92,24.1885,15.762611111111111,0.6917417282677011,0.6917417282677011
1592,24d11m18.7s,15d45m56.5s,38,38,38,0,2,-210,4.03,24.18852777777778,15.765694444444444,0.7965510810355346,0.7965510810355346
1593,24d11m18.9s,15d45m53.8s,64,64,64,0,4,146,2.98,24.188583333333334,15.764944444444444,1.3415597154282688,1.3415597154282688
1594,24d11m19.1s,15d46m25.2s,20,20,20,0,4,144,2.96,24.18863888888889,15.773666666666667,0.41923741107133405,0.41923741107133405
1595,24d11m19.2s,15d46m26.2s,19,19,19,0,4,149,3.0,24.188666666666666,15.773944444444446,0.3982755405177673,0.3982755405177673
1596,24d11m19.4s,15d46m25.0s,43,43,43,0,2,-80,2.84,24.18872222222222,15.773611111111112,0.9013604338033682,0.9013604338033682
1597,24d11m19.7s,15d47m30.6s,31,31,31,0,2,-202,4.04,24.188805555555557,15.791833333333333,0.6498179871605677,0.6498179871605677
1598,24d11m19.9s,15d45m54.2s,37,37,37,0,4,192,3.3,24.188861111111112,15.765055555555556,0.7755892104819679,0.7755892104819679
1599,24d11m20.3s,15d46m15.8s,37,37,37,0,2,-63,2.92,24.188972222222223,15.771055555555556,0.7755892104819679,0.7755892104819679
1600,24d11m20.5s,15d47m32.6s,27,27,27,0,4,130,2.69,24.189027777777778,15.792388888888889,0.565970504946301,0.565970504946301
1601,24d11m20.6s,15d46m40.8s,146,121,138,0,2,-189,4.24,24.189055555555555,15.778,3.0604331008207386,2.536386336981571
1602,24d11m20.7s,15d45m49.5s,37,37,37,0,4,220,3.48,24.189083333333333,15.76375,0.7755892104819679,0.7755892104819679
1603,24d11m20.9s,15d46m11.0s,43,41,42,90,2,-178,4.37,24.189138888888888,15.769722222222223,0.9013604338033682,0.8594366926962348
1604,24d11m20.9s,15d45m46.5s,21,21,21,0,4,174,3.15,24.189138888888888,15.762916666666667,0.44019928162490074,0.44019928162490074
1605,24d11m21.2s,15d46m21.9s,46,46,46,0,4,214,3.44,24.189222222222224,15.77275,0.9642460454640682,0.9642460454640682
1606,24d11m21.3s,15d46m12.6s,40,40,40,0,2,-66,2.92,24.18925,15.770166666666668,0.8384748221426681,0.8384748221426681
1607,24d11m21.3s,15d47m31.3s,17,17,17,0,4,232,3.55,24.18925,15.792027777777777,0.35635179941063394,0.35635179941063394
1608,24d11m21.4s,15d46m9.2s,82,82,82,0,4,140,2.77,24.18927777777778,15.769222222222224,1.7188733853924696,1.7188733853924696
1609,24d11m21.7s,15d46m38.9s,188,144,173,-80,4,197,3.3,24.18936111111111,15.777472222222222,3.9408316640705396,3.018509359713605
1610,24d11m22.1s,15d46m17.8s,28,28,28,0,4,144,2.76,24.18947222222222,15.771611111111111,0.5869323754998677,0.5869323754998677
1611,24d11m22.2s,15d46m40.9s,255,222,244,70,4,150,2.86,24.1895,15.778027777777778,5.345276991159508,4.653535262891808
1612,24d11m22.3s,15d46m35.8s,18,18,18,0,2,-222,3.68,24.189527777777776,15.776611111111112,0.3773136699642006,0.3773136699642006
1613,24d11m22.4s,15d46m6.4s,56,56,56,0,2,-233,3.55,24.189555555555557,15.768444444444444,1.1738647509997353,1.1738647509997353
1614,24d11m22.6s,15d46m10.5s,45,45,45,0,4,227,3.49,24.189611111111113,15.769583333333333,0.9432841749105015,0.9432841749105015
1615,24d11m23.4s,15d46m13.1s,24,24,24,0,2,-156,4.27,24.189833333333333,15.770305555555556,0.5030848932856008,0.5030848932856008
1616,24d11m24.9s,15d45m52.0s,31,31,31,0,4,177,2.76,24.19025,15.764444444444445,0.6498179871605677,0.6498179871605677
1617,24d11m25.6s,15d46m54.3s,61,37,53,90,2,-147,4.25,24.190444444444445,15.78175,1.2786741037675688,0.7755892104819679
1618,24d11m26.2s,15d45m53.4s,149,110,136,-60,4,182,2.82,24.19061111111111,15.764833333333334,3.1233187124814386,2.3058057608923375
1619,24d11m26.5s,15d46m51.5s,48,48,48,0,2,-170,2.8,24.190694444444446,15.780972222222223,1.0061697865712016,1.0061697865712016
1620,24d11m26.9s,15d47m1.4s,38,30,36,-60,2,-190,2.87,24.190805555555556,15.783722222222222,0.7965510810355346,0.628856116607001
1621,24d11m27.7s,15d46m51.5s,8,8,8,0,2,-159,2.85,24.191027777777776,15.780972222222223,0.1676949644285336,0.1676949644285336
1622,24d11m27.9s,15d47m2.2s,39,39,39,0,2,-17,5.54,24.191083333333335,15.783944444444444,0.8175129515891013,0.8175129515891013
1623,24d11m28.1s,15d45m21.6s,13,13,13,0,2,-164,2.86,24.19113888888889,15.756,0.2725043171963671,0.2725043171963671
1624,24d11m28.3s,15d47m0.2s,21,21,21,0,2,-159,2.87,24.191194444444445,15.783388888888888,0.44019928162490074,0.44019928162490074
1625,24d11m28.4s,15d47m1.2s,45,45,45,0,2,-175,2.89,24.191222222222223,15.783666666666667,0.9432841749105015,0.9432841749105015
1626,24d11m28.6s,15d46m54.8s,26,26,26,0,2,-186,2.93,24.191277777777778,15.78188888888889,0.5450086343927342,0.5450086343927342
1627,24d11m28.7s,15d46m50.0s,19,19,19,0,2,-134,4.21,24.191305555555555,15.780555555555557,0.3982755405177673,0.3982755405177673
1628,24d11m29.2s,15d45m57.2s,41,41,41,0,2,-154,2.92,24.191444444444446,15.765888888888888,0.8594366926962348,0.8594366926962348
1629,24d11m29.4s,15d47m0.5s,18,18,18,0,2,-181,2.98,24.1915,15.783472222222223,0.3773136699642006,0.3773136699642006
1630,24d11m29.5s,15d46m49.0s,18,18,18,0,2,-180,3.0,24.19152777777778,15.780277777777778,0.3773136699642006,0.3773136699642006
